what,kind,bundleId,bundleVersion,description,time
opened,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1312166407459
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1312166410667
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1312166411215
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1312166411218
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1312166411233
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1312166411234
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166414358
started,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1312166414434
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1312166414438
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166417509
executed,command,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.launchShortcut.run",1312166417574
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166418258
error,log,,,"Could not publish server configuration for Tomcat v7.0 Server at localhost.",1312166418310
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166420823
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1312166423017
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1312166424541
activated,editor,org.maven.ide.eclipse.editor,0.12.1.20110112-1712,"org.maven.ide.eclipse.editor.MavenPomEditor",1312166455366
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166455397
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166456303
activated,editor,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1312166457110
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166459105
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166460450
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1312166461781
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1312166462093
activated,editor,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1312166464002
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1312166479192
activated,editor,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1312166485985
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1312166508225
activated,editor,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1312166508371
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1312166508372
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1312166509974
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1312166509983
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1312166509989
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166545740
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166546736
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1312166546745
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1312166551507
executed,command,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.publish",1312166555475
error,log,,,"Could not publish server configuration for Tomcat v7.0 Server at localhost.",1312166555551
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166556107
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166557161
executed,command,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.stop",1312166559046
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1312166559883
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1312166561335
executed,command,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.publish",1312166564578
error,log,,,"Could not publish server configuration for Tomcat v7.0 Server at localhost.",1312166564616
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166565217
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166576379
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166582202
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166586534
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1312166589077
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1312166592835
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166595901
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166598706
executed,command,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.run",1312166601022
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1312166602189
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1312166604618
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1312166605817
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1312166619487
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1312166623310
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166629978
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166630022
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166665220
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166671628
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1312166676771
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1312166680075
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1312166683897
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1312166687581
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166690485
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166692849
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166694621
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166695603
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166698652
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProgressView",1312166698746
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166698780
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProgressView",1312166698832
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166701059
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166703064
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1312166705690
executed,command,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.publish",1312166708786
executed,command,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.run",1312166711587
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1312166712458
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1312166714088
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1312166715292
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1312166717769
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166721089
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166723120
executed,command,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.run",1312166726563
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1312166728120
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1312166729695
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1312166731020
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1312166740634
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1312166743960
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.debug.ui",1312166778886
activated,editor,org.maven.ide.eclipse.editor,0.12.1.20110112-1712,"org.maven.ide.eclipse.editor.MavenPomEditor",1312166780079
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166802883
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166805969
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166813321
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166815665
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312166817169
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1312166820662
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166826994
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166846257
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1312166847622
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1312166851628
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1312166853769
executed,command,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.publish",1312166856106
executed,command,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.run",1312166859018
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1312166859750
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1312166861479
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1312166862861
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1312166878674
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166932037
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166933412
activated,editor,org.maven.ide.eclipse.editor,0.12.1.20110112-1712,"org.maven.ide.eclipse.editor.MavenPomEditor",1312166935273
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166935309
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166936953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166937592
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166938825
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166941080
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166942312
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166943856
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166945273
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166946481
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166949097
no handler,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1312166950407
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166952310
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312166959177
activated,editor,org.maven.ide.eclipse.editor,0.12.1.20110112-1712,"org.maven.ide.eclipse.editor.MavenPomEditor",1312167004464
activated,editor,org.maven.ide.eclipse.editor,0.12.1.20110112-1712,"org.maven.ide.eclipse.editor.MavenPomEditor",1312167017198
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312167019180
activated,editor,org.maven.ide.eclipse.editor,0.12.1.20110112-1712,"org.maven.ide.eclipse.editor.MavenPomEditor",1312167021419
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1312167037123
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1312167080704
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312167098514
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312167191571
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1312167191637
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1312167200508
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1312167203755
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1312167203905
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1312167205448
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1312167207618
activated,editor,org.maven.ide.eclipse.editor,0.12.1.20110112-1712,"org.maven.ide.eclipse.editor.MavenPomEditor",1312167225334
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1312167241295
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1312167241442
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1312167243959
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312167244867
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312167247376
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312167282059
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312167283691
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312167284779
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1312167287512
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312167295225
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312167312224
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1312167312235
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1312167318276
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312167341615
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312167372346
activated,editor,org.maven.ide.eclipse.editor,0.12.1.20110112-1712,"org.maven.ide.eclipse.editor.MavenPomEditor",1312167375266
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312167403608
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312167409834
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312167428489
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1312167428536
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1312167430110
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312167453739
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312167454313
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1312167454320
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1312167457831
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312167459477
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312167478371
